task_id,set_id,alt1_att1_property_url,alt1_att2_price,alt2_att1_property_url,alt2_att2_price
162,21,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,250000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,500000
163,21,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,350000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,350000
164,21,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img9.png?raw=true,200000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,500000
165,21,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,300000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,600000
166,21,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,350000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,400000
167,21,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,650000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,350000
168,21,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,300000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,600000
169,22,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,500000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,200000
170,22,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,100000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,650000
171,22,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,350000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,650000
172,22,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,450000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,50000
173,22,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img9.png?raw=true,250000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,500000
174,22,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,200000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,650000
175,22,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,150000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,400000
176,22,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,300000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,400000
177,23,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,400000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,700000
178,23,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,650000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,550000
179,23,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img9.png?raw=true,200000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,50000
180,23,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,100000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,300000
181,23,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,700000
182,23,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,550000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,650000
183,23,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,700000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,100000
184,23,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,50000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,350000
185,24,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,200000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,300000
186,24,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,500000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,150000
187,24,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,400000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,450000
188,24,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,500000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,50000
189,24,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,450000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,550000
190,24,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,350000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,550000
191,24,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,150000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,450000
192,24,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,300000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,450000
193,25,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img9.png?raw=true,100000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,200000
194,25,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,150000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,600000
195,25,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,450000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img9.png?raw=true,650000
196,25,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,450000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,250000
197,25,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,300000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,50000
198,25,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,550000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img9.png?raw=true,550000
199,25,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,650000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,500000
200,25,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,650000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,350000
201,26,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,700000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,600000
202,26,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,50000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,500000
203,26,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,350000
204,26,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,200000
205,26,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,650000
206,26,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,200000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,100000
207,26,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,100000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,300000
208,26,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,250000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,250000
209,27,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,450000
210,27,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,550000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,200000
211,27,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,400000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,350000
212,27,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,250000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,650000
213,27,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,550000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,650000
214,27,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,200000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,500000
215,27,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,350000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,500000
216,27,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,400000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,550000
217,28,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,400000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,400000
218,28,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,50000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,50000
219,28,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,100000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,350000
220,28,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,250000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,600000
221,28,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,50000
222,28,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,300000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,200000
223,28,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,250000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,100000
224,28,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,100000
225,29,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,400000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,700000
226,29,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,100000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,700000
227,29,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,400000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,500000
228,29,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,150000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,450000
229,29,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,100000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,600000
230,29,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,550000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,200000
231,29,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,700000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,300000
232,29,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img9.png?raw=true,700000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,150000
233,30,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,100000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,100000
234,30,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,500000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,350000
235,30,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,250000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,400000
236,30,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,250000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,400000
237,30,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,450000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,150000
238,30,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,300000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,550000
239,30,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,50000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,150000
240,30,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,400000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,50000
241,31,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,150000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img9.png?raw=true,500000
242,31,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,200000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,100000
243,31,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,650000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,150000
244,31,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,200000
245,31,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img9.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,400000
246,31,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,250000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,650000
247,31,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,100000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,600000
248,31,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,350000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,350000
249,32,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,650000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,250000
250,32,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,150000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,250000
251,32,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,150000
252,32,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,200000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,300000
253,32,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,650000
254,32,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img9.png?raw=true,150000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,550000
255,32,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,200000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,50000
256,32,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,350000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,50000
257,33,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,150000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,150000
258,33,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,300000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,400000
259,33,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,400000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,50000
260,33,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,200000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,350000
261,33,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,350000
262,33,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,450000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,450000
263,33,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,500000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,150000
264,33,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,650000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,350000
265,34,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,350000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,50000
266,34,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,450000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,100000
267,34,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,100000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,350000
268,34,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,700000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,550000
269,34,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,400000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,450000
270,34,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img9.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,100000
271,34,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,400000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,350000
272,34,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,100000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,400000
273,35,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,350000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,400000
274,35,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,650000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,100000
275,35,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,300000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,300000
276,35,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,200000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,300000
277,35,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img9.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,450000
278,35,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,300000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,500000
279,35,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,450000
280,35,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,50000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,50000
281,36,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,250000
282,36,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,700000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,550000
283,36,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,150000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,450000
284,36,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,700000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,50000
285,36,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,200000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,450000
286,36,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,300000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,550000
287,36,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,150000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,700000
288,36,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img9.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,50000
289,37,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,100000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,400000
290,37,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img9.png?raw=true,200000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,450000
291,37,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,100000
292,37,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,400000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,100000
293,37,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,550000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,200000
294,37,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,300000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,500000
295,37,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,600000
296,37,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,550000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,100000
297,38,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,250000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,200000
298,38,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,550000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,150000
299,38,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,650000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,700000
300,38,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,400000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,500000
301,38,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,200000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,500000
302,38,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,50000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,200000
303,38,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,700000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,450000
304,38,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,700000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,200000
305,39,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,100000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,100000
306,39,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,450000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,500000
307,39,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,50000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,700000
308,39,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,150000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,400000
309,39,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,400000
310,39,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,100000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,600000
311,39,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,350000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,50000
312,39,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,50000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,300000
313,40,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,150000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,700000
314,40,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,300000
315,40,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,50000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,150000
316,40,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,500000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,700000
317,40,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,550000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,600000
318,40,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,50000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,550000
319,40,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,350000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,250000
320,40,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img9.png?raw=true,700000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,700000
321,41,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,200000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,700000
322,41,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,600000
323,41,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,200000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,200000
